order_id,customer_id,seller_id,product_id,order_date,status,gmv,discount_amt,delivery_days,return_flag
21569,2009,350,1415,2023-03-03,Delivered,2384.9,1015.1,11.0,False
21570,1341,328,1274,2024-05-30,Delivered,4414.49,2385.51,8.0,False
21571,2894,462,171,2023-03-28,Delivered,15195.29,444.71,2.0,False
21572,2214,226,443,2023-11-27,Delivered,4446.35,2493.65,7.0,False
21573,1140,156,1608,2024-09-01,Cancelled,5106.79,3623.21,,False
21574,317,112,1488,2023-10-14,Delivered,79696.76,143.24,12.0,False
21575,294,262,1019,2023-08-25,Delivered,959.29,60.71,14.0,False
21576,1840,205,1243,2023-05-22,Delivered,5541.99,3658.01,9.0,False
21577,3460,483,158,2024-07-15,Delivered,6372.78,1407.22,11.0,False
21578,4742,21,309,2023-08-06,Delivered,5179.37,700.63,2.0,False
21579,3874,41,1178,2024-05-27,Delivered,5201.74,1558.26,3.0,False
21580,455,260,650,2023-09-24,Cancelled,606.77,133.23,,False
21581,64,96,1506,2024-06-03,Delivered,1149.19,420.81,2.0,False
21582,3779,388,1841,2024-11-10,Delivered,50913.93,7376.07,14.0,False
21583,4623,194,956,2023-08-25,Delivered,4141.41,1508.59,12.0,False
21584,2833,313,394,2023-03-17,Delivered,527.29,252.71,6.0,False
21585,1165,111,1432,2024-10-21,Delivered,5303.75,2086.25,12.0,False
21586,1356,186,1856,2024-09-15,Delivered,539.07,320.93,8.0,False
21587,312,344,1752,2024-11-06,Returned,936.22,513.78,,True
21588,3209,248,1740,2023-04-15,Delivered,5184.03,375.97,6.0,False
21589,4841,410,921,2023-04-24,Delivered,4320.21,1079.79,14.0,False
21590,3193,195,1060,2023-05-12,Returned,1281.74,58.26,,True
21591,4287,389,1783,2023-07-15,Delivered,9121.96,5488.04,2.0,False
21592,998,11,429,2024-12-14,Processing,734.43,195.57,,False
21593,1061,312,1572,2023-08-23,Delivered,82340.27,11729.73,3.0,False
21594,3664,410,458,2024-05-10,Delivered,1911.54,1378.46,1.0,False
21595,2250,258,342,2024-09-27,Delivered,561.96,88.04,7.0,False
21596,2377,284,7,2023-09-14,Cancelled,17451.27,5718.73,,False
21597,4639,366,1022,2023-07-09,Delivered,2627.9,882.1,1.0,False
21598,1593,4,254,2024-07-24,Delivered,45033.51,12776.49,8.0,False
21599,422,466,1276,2024-04-04,Delivered,45261.07,2148.93,5.0,False
21600,659,500,164,2024-10-25,Delivered,1720.98,79.02,9.0,False
21601,874,117,1767,2024-03-04,Delivered,2075.2,864.8,4.0,False
21602,3860,32,1634,2024-01-11,Processing,37496.11,13213.89,,False
21603,2192,274,600,2023-12-05,Delivered,1759.64,1410.36,7.0,False
21604,1541,394,858,2024-10-03,Delivered,18470.98,5819.02,8.0,False
21605,3436,97,885,2023-03-01,Delivered,8278.39,3451.61,8.0,False
21606,3467,424,39,2024-06-22,Delivered,135242.93,6147.07,12.0,False
21607,1257,270,1080,2023-03-16,Delivered,3667.15,12.85,6.0,False
21608,3552,293,1163,2024-11-07,Delivered,124097.51,4442.49,6.0,False
21609,2315,47,1499,2024-08-03,Delivered,539.24,300.76,12.0,False
21610,1826,11,207,2023-09-03,Delivered,5600.38,849.62,8.0,False
21611,472,41,205,2024-06-13,Delivered,16314.96,2145.04,4.0,False
21612,2088,218,705,2023-10-27,Cancelled,3404.83,1345.17,,False
21613,2508,353,344,2023-01-06,Delivered,649.46,450.54,14.0,False
21614,4142,154,622,2023-04-15,Returned,1300.85,829.15,,True
21615,4265,99,1254,2023-02-27,Delivered,13067.63,7652.37,2.0,False
21616,896,167,1744,2023-07-29,Delivered,486.77,163.23,13.0,False
21617,67,61,1543,2023-07-29,Delivered,5915.26,1964.74,4.0,False
21618,3361,454,1797,2024-05-21,Delivered,365.92,144.08,14.0,False
21619,650,136,134,2024-05-27,Delivered,11643.94,506.06,8.0,False
21620,2297,410,1388,2024-11-06,Returned,26107.4,3552.6,,True
21621,3271,258,1655,2023-12-12,Delivered,2798.91,1091.09,9.0,False
21622,2612,82,1213,2023-05-26,Delivered,13908.15,8431.85,12.0,False
21623,3224,312,245,2024-09-11,Delivered,206.45,133.55,4.0,False
21624,587,199,1878,2024-03-24,Processing,22813.92,9016.08,,False
21625,1022,77,874,2023-04-23,Processing,671.05,128.95,,False
21626,1028,190,311,2023-06-10,Delivered,2583.42,1816.58,1.0,False
21627,342,417,162,2024-05-06,Delivered,11052.69,4217.31,6.0,False
21628,4956,375,671,2023-07-01,Delivered,10350.56,6299.44,3.0,False
21629,2022,208,476,2024-03-09,Cancelled,3498.17,271.83,,False
21630,4272,355,1962,2024-04-10,Delivered,1054.19,645.81,6.0,False
21631,238,184,1514,2023-08-02,Cancelled,217.87,22.13,,False
21632,4626,241,780,2024-04-14,Delivered,27704.05,25.95,5.0,False
21633,1247,357,1184,2024-07-28,Delivered,10780.46,7449.54,4.0,False
21634,2244,453,512,2024-04-17,Delivered,2369.07,950.93,10.0,False
21635,2342,242,640,2024-03-17,Delivered,3915.89,204.11,8.0,False
21636,4888,315,141,2023-12-18,Delivered,83.24,66.76,12.0,False
21637,3203,149,454,2023-06-05,Delivered,135.06,74.94,5.0,False
21638,1699,137,715,2023-11-29,Delivered,10484.55,5545.45,13.0,False
21639,4759,172,305,2024-05-13,Delivered,13858.44,81.56,11.0,False
21640,4453,471,695,2023-06-29,Processing,163.98,116.02,,False
21641,1345,260,162,2023-10-18,Returned,15230.38,39.62,,True
21642,3606,81,1617,2023-08-23,Delivered,517.47,262.53,5.0,False
21643,4071,483,1876,2024-07-09,Delivered,22727.42,4912.58,5.0,False
21644,1116,147,1803,2024-05-11,Delivered,65605.08,16914.92,8.0,False
21645,3212,383,862,2023-01-27,Delivered,37.21,2.79,8.0,False
21646,579,397,1201,2023-10-11,Delivered,16818.64,11761.36,4.0,False
21647,2336,92,1509,2023-12-16,Returned,3463.63,2486.37,,True
21648,4141,1,1530,2023-03-12,Delivered,135755.04,7614.96,8.0,False
21649,961,197,578,2024-07-31,Processing,15737.15,3482.85,,False
21650,4123,427,774,2023-06-26,Cancelled,3351.76,698.24,,False
21651,1211,52,928,2024-09-30,Delivered,1777.51,472.49,2.0,False
21652,3454,226,1265,2024-03-09,Delivered,5695.46,2544.54,1.0,False
21653,4988,388,716,2023-09-30,Delivered,4755.24,1434.76,4.0,False
21654,4271,395,1323,2023-11-02,Delivered,57832.64,1007.36,13.0,False
21655,1606,11,1102,2023-08-02,Delivered,313.78,156.22,6.0,False
21656,3461,97,1084,2024-01-18,Cancelled,275.79,164.21,,False
21657,4187,444,1045,2024-12-18,Delivered,9914.19,3135.81,7.0,False
21658,4434,94,547,2023-01-31,Cancelled,423.16,166.84,,False
21659,1031,188,1275,2023-11-25,Processing,519.91,200.09,,False
21660,4692,205,370,2024-04-27,Delivered,101.91,8.09,6.0,False
21661,3021,488,1772,2023-10-10,Delivered,1024.04,115.96,8.0,False
21662,1134,207,99,2023-01-28,Returned,13762.36,2727.64,,True
21663,2090,436,306,2024-12-15,Delivered,270.39,179.61,9.0,False
21664,3770,31,967,2023-03-29,Cancelled,46429.53,9720.47,,False
21665,1652,75,1508,2023-11-11,Delivered,2736.57,963.43,14.0,False
21666,2628,9,393,2023-08-24,Delivered,16337.82,2122.18,5.0,False
21667,4485,289,788,2024-11-08,Delivered,2806.53,593.47,9.0,False
21668,2910,375,777,2024-06-21,Delivered,18287.57,7152.43,3.0,False
21669,4704,44,875,2024-11-05,Delivered,2994.2,1445.8,11.0,False
21670,3795,54,1385,2024-04-13,Delivered,211.83,68.17,5.0,False
21671,259,395,139,2023-03-23,Delivered,469.72,320.28,3.0,False
21672,4454,343,654,2023-03-22,Delivered,153.77,86.23,4.0,False
21673,4937,249,1004,2024-02-15,Delivered,10372.34,2677.66,6.0,False
21674,4180,120,225,2024-09-26,Delivered,7285.29,2334.71,11.0,False
21675,3998,160,1886,2024-05-16,Delivered,2353.29,446.71,5.0,False
21676,2907,339,1382,2023-09-03,Delivered,88318.74,14951.26,13.0,False
21677,449,8,1221,2024-01-01,Delivered,1415.65,954.35,6.0,False
21678,2534,483,729,2023-09-07,Processing,13294.9,5595.1,,False
21679,4045,182,773,2024-05-04,Delivered,676.94,3.06,11.0,False
21680,4597,204,123,2024-02-12,Cancelled,45642.54,9197.46,,False
21681,167,109,1050,2023-09-12,Delivered,547.41,2.59,12.0,False
21682,1571,5,411,2023-09-10,Delivered,5680.02,1399.98,4.0,False
21683,4738,243,689,2023-07-19,Delivered,10845.44,2334.56,5.0,False
21684,1801,153,228,2024-11-08,Delivered,891.86,8.14,4.0,False
21685,2790,85,325,2024-12-23,Delivered,5699.91,2400.09,10.0,False
21686,1051,343,934,2023-10-26,Processing,401.96,208.04,,False
21687,3618,438,491,2024-05-09,Delivered,406.05,203.95,11.0,False
21688,1401,239,1653,2023-11-10,Delivered,6742.15,3277.85,5.0,False
21689,2345,150,885,2023-02-03,Delivered,11498.12,231.88,14.0,False
21690,4768,254,423,2023-03-14,Delivered,14262.52,1557.48,6.0,False
21691,3748,275,654,2024-02-05,Delivered,207.51,32.49,6.0,False
21692,4690,6,1925,2023-07-04,Delivered,13881.26,3458.74,5.0,False
21693,1218,365,1506,2024-04-05,Delivered,1319.26,250.74,7.0,False
21694,2386,13,191,2023-01-21,Delivered,620.75,199.25,8.0,False
21695,1084,343,1626,2024-04-12,Delivered,538.95,131.05,4.0,False
21696,1139,293,314,2024-11-15,Returned,12474.9,5505.1,,True
21697,1393,473,82,2024-02-28,Delivered,3082.36,1297.64,7.0,False
21698,4157,73,1438,2024-10-24,Delivered,270.28,49.72,8.0,False
21699,1023,34,589,2023-04-02,Cancelled,6530.0,340.0,,False
21700,1594,125,1767,2023-03-13,Delivered,2333.62,606.38,12.0,False
21701,3303,6,63,2023-01-21,Cancelled,18394.69,1575.31,,False
21702,3143,77,196,2023-11-14,Processing,14857.21,3692.79,,False
21703,3432,352,1386,2024-06-18,Delivered,553.78,446.22,10.0,False
21704,2373,446,1825,2024-05-27,Delivered,7383.73,1906.27,8.0,False
21705,462,46,1342,2024-09-06,Cancelled,109999.58,29620.42,,False
21706,2039,427,1119,2023-03-22,Returned,4971.84,2628.16,,True
21707,4755,301,180,2023-08-22,Delivered,4946.16,1273.84,2.0,False
21708,3673,69,724,2024-07-30,Returned,646.92,193.08,,True
21709,406,490,1892,2023-02-10,Delivered,6785.1,754.9,5.0,False
21710,3897,406,52,2023-06-01,Delivered,6051.48,4138.52,11.0,False
21711,3411,169,1769,2023-04-28,Delivered,6636.19,3783.81,1.0,False
21712,1727,138,623,2023-10-28,Delivered,3477.66,442.34,1.0,False
21713,2692,269,801,2023-07-07,Returned,123.78,76.22,,True
21714,3605,146,888,2024-02-18,Delivered,2683.93,1056.07,2.0,False
21715,968,210,813,2024-12-29,Delivered,903.82,436.18,2.0,False
21716,4114,489,176,2023-11-12,Delivered,26163.43,2836.57,6.0,False
21717,2076,395,1642,2024-08-02,Delivered,1965.06,824.94,14.0,False
21718,3445,51,1576,2023-02-27,Delivered,6953.89,1206.11,8.0,False
21719,2352,464,794,2024-02-26,Returned,8887.13,1052.87,,True
21720,1754,489,1122,2023-09-08,Delivered,361.68,148.32,11.0,False
21721,940,171,1322,2024-01-02,Delivered,613.03,6.97,1.0,False
21722,4428,266,552,2023-12-13,Delivered,5920.36,4449.64,1.0,False
21723,4524,43,183,2023-05-23,Processing,4127.48,3272.52,,False
21724,2902,464,1374,2023-10-02,Processing,12683.73,5396.27,,False
21725,1233,247,813,2024-06-24,Delivered,1118.42,221.58,3.0,False
21726,1915,64,1750,2023-11-12,Delivered,490.62,379.38,5.0,False
21727,1683,406,1406,2023-12-22,Delivered,3200.79,279.21,1.0,False
21728,3685,195,1633,2023-05-31,Delivered,4150.97,49.03,8.0,False
21729,2980,209,1109,2024-02-02,Delivered,260.64,179.36,12.0,False
21730,2941,313,1666,2024-12-26,Delivered,72729.3,4850.7,14.0,False
21731,1767,95,204,2023-08-28,Delivered,3079.9,210.1,4.0,False
21732,4568,432,144,2023-09-21,Delivered,242.1,157.9,5.0,False
21733,3106,397,591,2023-05-19,Delivered,1907.12,632.88,11.0,False
21734,4105,41,1624,2023-11-15,Delivered,1250.07,419.93,13.0,False
21735,2647,325,287,2023-06-27,Delivered,183.71,136.29,3.0,False
21736,2983,46,916,2024-02-20,Delivered,433.92,16.08,10.0,False
21737,2154,12,1066,2023-06-18,Cancelled,14857.94,4672.06,,False
21738,598,382,1900,2024-10-13,Delivered,17333.79,5026.21,3.0,False
21739,407,71,6,2024-11-04,Cancelled,6641.91,2028.09,,False
21740,2591,217,337,2023-07-01,Delivered,647.11,192.89,7.0,False
21741,1912,64,1558,2024-07-02,Processing,3550.26,879.74,,False
21742,4618,12,500,2024-06-04,Delivered,6576.72,313.28,14.0,False
21743,1668,297,1548,2024-07-28,Cancelled,3120.91,1789.09,,False
21744,3031,166,724,2023-08-22,Delivered,563.83,276.17,1.0,False
21745,2233,192,1387,2023-11-10,Delivered,419.55,40.45,9.0,False
21746,741,236,1807,2023-10-04,Cancelled,3878.34,11.66,,False
21747,34,15,1202,2023-09-27,Delivered,10537.31,4582.69,9.0,False
21748,602,190,1952,2023-06-18,Cancelled,3436.52,293.48,,False
21749,4013,216,627,2024-05-06,Delivered,48193.9,21096.1,13.0,False
21750,2462,72,1075,2024-03-26,Delivered,3859.71,560.29,1.0,False
21751,4356,79,666,2024-07-06,Processing,16690.98,3159.02,,False
21752,3436,434,357,2024-06-29,Delivered,492.69,367.31,1.0,False
21753,537,415,1092,2023-08-23,Delivered,8925.79,2064.21,6.0,False
21754,1572,380,609,2024-09-02,Delivered,86852.25,37807.75,3.0,False
21755,4823,326,1844,2023-12-14,Cancelled,92.95,27.05,,False
21756,4711,474,1854,2024-10-22,Delivered,2715.84,284.16,2.0,False
21757,2721,69,1606,2024-02-21,Cancelled,704.16,275.84,,False
21758,108,435,1370,2024-12-28,Delivered,257.32,172.68,10.0,False
21759,3134,332,818,2023-03-09,Delivered,558.36,211.64,3.0,False
21760,4757,120,1572,2023-11-18,Delivered,64217.41,29852.59,12.0,False
21761,3101,211,123,2023-11-01,Delivered,43151.02,11688.98,3.0,False
21762,4782,433,595,2023-11-14,Delivered,91495.83,44834.17,6.0,False
21763,2933,330,787,2023-08-20,Cancelled,77.92,2.08,,False
21764,214,131,1529,2023-02-01,Delivered,863.81,106.19,13.0,False
21765,3140,145,160,2024-02-05,Cancelled,3744.61,1895.39,,False
21766,2168,300,1253,2024-05-27,Delivered,184.95,105.05,2.0,False
21767,3008,422,90,2024-02-13,Delivered,536.83,33.17,2.0,False
21768,2771,293,1102,2024-02-08,Delivered,261.1,208.9,13.0,False
21769,1245,324,1909,2023-01-08,Delivered,2015.96,264.04,10.0,False
21770,2129,481,237,2023-08-20,Delivered,2220.72,1069.28,8.0,False
21771,1328,323,1720,2023-01-13,Returned,247.09,122.91,,True
21772,2398,305,6,2024-04-16,Returned,7393.56,1276.44,,True
21773,3615,194,669,2024-01-27,Returned,14647.25,2192.75,,True
21774,1626,289,1836,2024-01-09,Delivered,18374.39,3165.61,9.0,False
21775,2380,449,227,2024-04-14,Delivered,14590.93,4359.07,4.0,False
21776,2011,153,1044,2024-04-16,Processing,6697.89,2152.11,,False
21777,611,116,529,2023-07-22,Cancelled,305.85,24.15,,False
21778,631,310,1802,2024-04-16,Delivered,1048.4,521.6,9.0,False
21779,4528,14,1053,2024-08-04,Delivered,104448.46,22981.54,8.0,False
21780,1461,411,623,2024-01-02,Delivered,3784.08,135.92,3.0,False
21781,3080,243,1742,2023-05-17,Delivered,464.53,305.47,6.0,False
21782,1941,128,1154,2023-11-04,Delivered,2434.55,505.45,6.0,False
21783,4165,432,613,2023-02-04,Returned,776.85,3.15,,True
21784,3961,376,734,2023-10-24,Delivered,81361.03,41358.97,11.0,False
21785,678,116,1676,2024-01-02,Delivered,5576.16,2923.84,9.0,False
21786,4977,224,730,2023-08-05,Returned,24827.12,2832.88,,True
21787,4069,390,1986,2023-01-09,Delivered,663.94,16.06,10.0,False
21788,2558,394,199,2023-08-31,Returned,155.41,44.59,,True
21789,4794,284,392,2023-01-02,Delivered,7536.98,1333.02,2.0,False
21790,4453,475,1465,2024-05-03,Delivered,125403.37,19456.63,13.0,False
21791,3020,273,832,2024-12-23,Delivered,467.74,182.26,4.0,False
21792,2087,175,666,2024-04-29,Processing,17110.71,2739.29,,False
21793,3044,169,1163,2023-12-22,Delivered,103835.62,24704.38,5.0,False
21794,3206,463,1929,2023-03-08,Returned,7518.44,4231.56,,True
21795,3598,79,214,2023-12-15,Delivered,7023.25,1306.75,2.0,False
21796,3264,329,1973,2024-11-10,Delivered,748.0,222.0,13.0,False
21797,1340,413,73,2024-01-14,Delivered,2167.05,792.95,11.0,False
21798,2571,35,660,2024-10-02,Delivered,10844.11,25.89,12.0,False
21799,238,25,643,2024-12-13,Delivered,4283.55,2236.45,8.0,False
21800,2118,169,1339,2024-12-14,Cancelled,24454.73,3345.27,,False
21801,2553,221,604,2024-08-26,Cancelled,4604.83,315.17,,False
21802,3445,194,1474,2024-06-18,Delivered,100.38,19.62,4.0,False
21803,2470,447,1047,2023-03-10,Delivered,562.71,87.29,11.0,False
21804,4020,393,1923,2023-07-03,Delivered,408.3,11.7,14.0,False
21805,4283,432,15,2024-12-14,Delivered,14963.63,6496.37,3.0,False
21806,1140,205,832,2024-02-11,Cancelled,361.62,288.38,,False
21807,4854,422,35,2023-06-04,Delivered,5117.88,52.12,12.0,False
21808,1459,71,1636,2023-02-23,Delivered,9886.6,4083.4,3.0,False
21809,3495,213,625,2023-12-14,Delivered,343.51,16.49,13.0,False
21810,4143,193,569,2023-12-11,Delivered,2500.2,279.8,1.0,False
21811,4048,262,458,2023-03-05,Cancelled,3053.35,236.65,,False
21812,2026,31,1368,2024-03-27,Delivered,28155.73,3144.27,8.0,False
21813,1687,330,308,2024-11-21,Delivered,445.17,344.83,1.0,False
21814,1593,189,1245,2023-12-02,Returned,7325.67,4814.33,,True
21815,357,310,1367,2023-11-16,Returned,8338.08,111.92,,True
21816,2916,35,1156,2024-04-19,Delivered,59868.58,2661.42,3.0,False
21817,312,118,297,2023-01-02,Delivered,82363.29,55776.71,4.0,False
21818,3775,438,1605,2023-05-01,Delivered,21111.93,7848.07,9.0,False
21819,4726,82,577,2023-10-30,Delivered,4522.04,3527.96,14.0,False
21820,4363,375,1992,2023-06-04,Delivered,4744.71,2215.29,6.0,False
21821,2955,401,1929,2024-02-19,Delivered,7600.93,4149.07,11.0,False
21822,244,499,207,2023-02-05,Delivered,6014.39,435.61,1.0,False
21823,1632,2,1186,2024-04-29,Cancelled,10642.95,5337.05,,False
21824,1902,345,858,2024-10-19,Cancelled,20419.29,3870.71,,False
21825,4469,300,1015,2023-01-08,Returned,15943.04,3416.96,,True
21826,2901,264,1853,2024-04-06,Delivered,5607.1,212.9,7.0,False
21827,1715,349,1143,2023-07-05,Delivered,6707.55,2832.45,9.0,False
21828,417,57,1993,2023-05-02,Delivered,430.24,209.76,9.0,False
21829,4951,458,1038,2024-04-22,Delivered,17657.75,3532.25,13.0,False
21830,3388,362,881,2023-03-22,Returned,366.02,193.98,,True
21831,3147,441,528,2023-03-20,Delivered,62783.22,4786.78,10.0,False
21832,2070,9,1712,2023-05-27,Cancelled,95284.35,29125.65,,False
21833,231,209,76,2023-05-05,Delivered,6924.32,585.68,4.0,False
21834,413,40,1395,2023-03-31,Delivered,427.12,192.88,3.0,False
21835,4476,244,1471,2024-04-18,Delivered,9552.88,307.12,9.0,False
21836,1520,330,1844,2023-01-11,Delivered,93.32,26.68,7.0,False
21837,1768,354,186,2024-08-15,Delivered,220.99,19.01,5.0,False
21838,831,111,1228,2023-01-23,Cancelled,19233.81,1256.19,,False
21839,639,125,1900,2024-06-23,Delivered,17053.77,5306.23,12.0,False
21840,2938,61,749,2023-07-02,Delivered,1568.16,1.84,10.0,False
21841,4406,460,1069,2023-01-15,Delivered,87167.22,6662.78,2.0,False
21842,799,243,833,2023-07-06,Delivered,122.37,37.63,3.0,False
21843,3161,477,1793,2023-05-01,Delivered,2955.84,54.16,1.0,False
21844,900,219,1612,2024-09-12,Delivered,14382.52,4037.48,10.0,False
21845,2416,117,1975,2024-04-20,Delivered,55827.42,42592.58,10.0,False
21846,4708,95,642,2023-12-02,Delivered,3108.27,981.73,9.0,False
21847,3217,382,897,2023-03-12,Delivered,4182.11,37.89,4.0,False
21848,269,166,531,2023-09-02,Cancelled,111.49,28.51,,False
21849,3869,280,980,2023-01-28,Delivered,273.78,86.22,6.0,False
21850,3153,86,1408,2023-07-31,Delivered,3611.29,198.71,3.0,False
21851,2188,338,1078,2024-12-10,Delivered,98.06,11.94,11.0,False
21852,4965,481,763,2023-10-11,Processing,1114.56,35.44,,False
21853,1651,252,1058,2023-11-21,Delivered,140.55,39.45,1.0,False
21854,2544,341,1973,2023-06-20,Delivered,863.21,106.79,8.0,False
21855,81,19,1151,2024-06-16,Returned,59550.37,3729.63,,True
21856,3267,212,112,2023-01-13,Delivered,2043.43,796.57,12.0,False
21857,3953,181,702,2024-04-30,Delivered,3006.84,1613.16,6.0,False
21858,1818,36,835,2024-08-27,Delivered,9800.44,7869.56,14.0,False
21859,375,106,1015,2023-01-10,Cancelled,12850.97,6509.03,,False
21860,4596,8,329,2023-08-30,Delivered,110.54,89.46,11.0,False
21861,4959,476,1766,2023-05-13,Delivered,4150.5,1609.5,12.0,False
21862,2918,108,1410,2024-09-10,Returned,810.86,19.14,,True
21863,2750,384,413,2024-07-16,Delivered,4854.35,775.65,2.0,False
21864,1281,137,230,2023-10-16,Delivered,225.71,84.29,5.0,False
21865,3689,422,1932,2023-05-10,Delivered,773.43,196.57,10.0,False
21866,3208,72,1320,2024-02-01,Delivered,3560.44,1339.56,3.0,False
21867,1368,322,1014,2024-06-19,Delivered,386.0,284.0,11.0,False
21868,4298,247,1111,2023-07-14,Delivered,2550.44,1769.56,8.0,False
21869,2892,107,330,2024-09-15,Delivered,2481.63,1958.37,8.0,False
21870,799,24,1246,2024-03-08,Delivered,4824.65,25.35,6.0,False
21871,1090,182,102,2024-09-25,Delivered,400.82,49.18,13.0,False
21872,3370,22,454,2024-07-28,Delivered,199.11,10.89,13.0,False
21873,444,472,1550,2023-05-01,Delivered,17752.83,777.17,5.0,False
21874,113,280,1261,2024-03-03,Delivered,1158.14,521.86,2.0,False
21875,4472,225,373,2024-05-14,Returned,7669.84,470.16,,True
21876,2554,42,1123,2024-05-25,Delivered,7920.19,129.81,4.0,False
21877,4858,390,743,2024-08-16,Delivered,27460.29,6549.71,1.0,False
21878,4333,383,1016,2024-10-12,Delivered,4243.12,2186.88,6.0,False
21879,3466,126,42,2024-04-25,Returned,302.13,57.87,,True
21880,1860,182,1843,2023-06-26,Returned,8497.37,6502.63,,True
21881,1927,65,1870,2023-05-22,Returned,4024.75,495.25,,True
21882,3758,194,110,2024-01-20,Delivered,42314.84,95.16,10.0,False
21883,2743,283,1514,2023-04-01,Delivered,165.72,74.28,5.0,False
21884,3682,320,1539,2023-09-16,Delivered,8949.33,6550.67,14.0,False
21885,241,465,206,2023-07-21,Delivered,479.67,50.33,7.0,False
